log_score,is_anomaly
-229.70161147316236,False
-229.70161147316236,False
-236.8346350821537,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-236.25123362210246,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-229.70161147316236,False
-236.8346350821537,False
-229.70161147316236,False
-229.70161147316236,False
-236.49870577527295,False
-236.49870577527295,False
-243.04832792421305,False
-243.04832792421305,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-255.6316428593949,True
-243.88217995528979,True
-243.88217995528979,True
-243.88217995528979,True
-243.88217995528979,True
-243.88217995528979,True
-243.88217995528979,True
-243.88217995528979,True
-242.05854446075858,False
-243.88217995528979,True
-259.61597018284,True
-259.61597018284,True
-259.61597018284,True
-70.1317277516424,False
-70.1317277516424,False
-70.1317277516424,False
-70.1317277516424,False
-70.1317277516424,False
-69.04613342127695,False
-69.04613342127695,False
-70.1317277516424,False
-69.04613342127695,False
-69.04613342127695,False
-70.1317277516424,False
-69.04613342127695,False
-70.1317277516424,False
-69.04613342127695,False
-84.69691383904278,False
-99.70491068124815,False
-99.70491068124815,False
-98.6193163508827,False
-83.9711204536979,False
-82.88552612333245,False
-83.9711204536979,False
-83.9711204536979,False
-83.9711204536979,False
-82.88552612333245,False
-82.88552612333245,False
-83.9711204536979,False
-83.9711204536979,False
-88.9213374726071,False
-82.37171532366702,False
-88.9213374726071,False
-82.37171532366702,False
-83.45730965403247,False
-83.45730965403247,False
-82.37171532366702,False
-88.9213374726071,False
-77.9394988388564,False
-77.9394988388564,False
-76.85390450849094,False
-77.9394988388564,False
-77.9394988388564,False
-77.9394988388564,False
-76.85390450849094,False
-77.9394988388564,False
-83.40352665743103,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-77.9394988388564,False
-77.9394988388564,False
-77.9394988388564,False
-77.9394988388564,False
-77.9394988388564,False
-76.85390450849094,False
-77.9394988388564,False
-76.85390450849094,False
-77.9394988388564,False
-76.85390450849094,False
-77.9394988388564,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-83.40352665743103,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-229.52908481159622,False
-229.52908481159622,False
-229.52908481159622,False
-229.52908481159622,False
-227.70544931706502,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-243.04832792421305,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-236.49870577527295,False
-243.04832792421305,False
-255.6316428593949,True
-243.88217995528979,True
-250.4318021042299,True
-243.88217995528979,True
-242.05854446075858,False
-243.88217995528979,True
-243.88217995528979,True
-250.4318021042299,True
-243.88217995528979,True
-243.88217995528979,True
-259.61597018284,True
-259.61597018284,True
-266.1655923317801,True
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-69.04613342127695,False
-75.59575557021704,False
-69.04613342127695,False
-69.04613342127695,False
-75.59575557021704,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-75.59575557021704,False
-75.59575557021704,False
-90.16094165761741,False
-105.16893849982279,False
-105.16893849982279,False
-89.43514827227254,False
-82.88552612333245,False
-82.88552612333245,False
-81.06189062880124,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-82.88552612333245,False
-83.9710410057494,False
-83.9710410057494,False
-77.42141885680931,False
-83.9710410057494,False
-83.9710410057494,False
-83.9710410057494,False
-83.9710410057494,False
-83.9710410057494,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-76.83307589211748,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-75.74748156175202,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-75.74748156175202,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-75.74748156175202,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-75.74748156175202,False
-82.29710371069211,False
-82.29710371069211,False
-82.29710371069211,False
-75.74748156175202,False
-82.29710371069211,False
-75.74748156175202,False
-75.74748156175202,False
-82.29710371069211,False
-231.69749278088244,False
-231.69749278088244,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-226.23346496230778,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-225.14787063194234,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-225.14787063194234,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-231.69749278088244,False
-225.14787063194234,False
-231.69749278088244,False
-225.14787063194234,False
-231.69749278088244,False
-236.49870577527295,False
-243.04832792421305,False
-243.04832792421305,False
-236.49870577527295,False
-243.04832792421305,False
-243.04832792421305,False
-243.04832792421305,False
-243.04832792421305,False
-243.04832792421305,False
-243.04832792421305,False
-236.49870577527295,False
-236.49870577527295,False
-243.04832792421305,False
-243.04832792421305,False
-256.71723718976034,True
-250.4318021042299,True
-250.4318021042299,True
-250.4318021042299,True
-250.4318021042299,True
-243.88217995528979,True
-250.4318021042299,True
-243.88217995528979,True
-244.96777428565522,True
-250.4318021042299,True
-250.4318021042299,True
-266.1655923317801,True
-266.1655923317801,True
-75.59575557021704,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-75.59575557021704,False
-69.04613342127695,False
-75.59575557021704,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-70.1317277516424,False
-69.04613342127695,False
-69.04613342127695,False
-90.16094165761741,False
-98.6193163508827,False
-98.6193163508827,False
-82.88552612333245,False
-82.88552612333245,False
-89.43514827227254,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-82.37171532366702,False
-82.37171532366702,False
-82.37171532366702,False
-80.5480798291358,False
-82.37171532366702,False
-82.37171532366702,False
-82.37171532366702,False
-82.37171532366702,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-77.9394988388564,False
-76.85390450849094,False
-76.85390450849094,False
-77.9394988388564,False
-77.9394988388564,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-76.85390450849094,False
-77.9394988388564,False
-77.9394988388564,False
-76.85390450849094,False
-77.9394988388564,False
-76.85390450849094,False
-76.85390450849094,False
-77.9394988388564,False
-76.85390450849094,False
-77.9394988388564,False
-76.85390450849094,False
-76.85390450849094,False
-77.9394988388564,False
-77.9394988388564,False
-76.85390450849094,False
-77.9394988388564,False
-76.85390450849094,False
-75.03026901395972,False
-77.9394988388564,False
-77.9394988388564,False
-77.9394988388564,False
-75.03026901395972,False
-83.40352665743103,False
-76.85390450849094,False
-229.52908481159622,False
-230.61467914196166,False
-230.61467914196166,False
-229.52908481159622,False
-230.61467914196166,False
-229.52908481159622,False
-237.5843001056384,False
-237.5843001056384,False
-243.04832792421305,False
-236.49870577527295,False
-237.5843001056384,False
-237.5843001056384,False
-237.5843001056384,False
-237.5843001056384,False
-236.49870577527295,False
-237.5843001056384,False
-236.49870577527295,False
-237.5843001056384,False
-236.49870577527295,False
-236.49870577527295,False
-256.71723718976034,True
-255.6316428593949,True
-244.96777428565522,True
-244.96777428565522,True
-243.88217995528979,True
-244.96777428565522,True
-243.88217995528979,True
-243.88217995528979,True
-243.88217995528979,True
-243.88217995528979,True
-244.96777428565522,True
-260.7015645132055,True
-260.7015645132055,True
-70.1317277516424,False
-70.1317277516424,False
-70.1317277516424,False
-70.1317277516424,False
-69.04613342127695,False
-70.1317277516424,False
-70.1317277516424,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-69.04613342127695,False
-98.6193163508827,False
-98.6193163508827,False
-98.6193163508827,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-81.06189062880124,False
-82.88552612333245,False
-82.88552612333245,False
-82.88552612333245,False
-77.42141885680931,False
-77.42141885680931,False
-83.9710410057494,False
-77.42141885680931,False
-78.50701318717476,False
-77.42141885680931,False
-78.50701318717476,False
-78.50701318717476,False
-75.74748156175202,False
-76.83307589211748,False
-76.83307589211748,False
-73.92384606722081,False
-76.83307589211748,False
-82.29710371069211,False
-75.74748156175202,False
-75.74748156175202,False
-75.74748156175202,False
-75.74748156175202,False
-75.74748156175202,False
-75.74748156175202,False
-75.74748156175202,False
-75.74748156175202,False
-76.83307589211748,False
-76.83307589211748,False
-76.83307589211748,False
-76.83307589211748,False
-75.74748156175202,False
-75.74748156175202,False
-75.74748156175202,False
-76.83307589211748,False
-76.83307589211748,False
-75.74748156175202,False
-76.83307589211748,False
-75.74748156175202,False
-76.83307589211748,False
-76.83307589211748,False
-76.83307589211748,False
-75.74748156175202,False
-76.83307589211748,False
-75.74748156175202,False
-75.74748156175202,False
-76.83307589211748,False
-82.29710371069211,False
-226.23346496230778,False
-226.23346496230778,False
-225.14787063194234,False
-225.14787063194234,False
-226.23346496230778,False
-226.23346496230778,False
-225.14787063194234,False
-226.23346496230778,False
-225.14787063194234,False
-226.23346496230778,False
-226.23346496230778,False
-225.14787063194234,False
-225.14787063194234,False
-226.23346496230778,False
-226.23346496230778,False
-226.23346496230778,False
-226.23346496230778,False
-225.14787063194234,False
-226.23346496230778,False
-226.23346496230778,False
-225.14787063194234,False
-226.23346496230778,False
-226.23346496230778,False
-226.23346496230778,False
-225.14787063194234,False
-226.23346496230778,False
-226.23346496230778,False
-226.23346496230778,False
-231.69749278088244,False
-228.6930225540181,False
-226.23346496230778,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-226.23346496230778,False
-231.31181918129133,False
-225.14787063194234,False
-225.14787063194234,False
-226.23346496230778,False
-225.14787063194234,False
-231.31181918129133,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-225.14787063194234,False
-231.31181918129133,False
-225.14787063194234,False
-223.18209591278068,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-225.14787063194234,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-225.14787063194234,False
-225.14787063194234,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-228.6930225540181,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-228.6930225540181,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-226.68168966911182,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-226.68168966911182,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-240.04385769734873,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-261.79559140874386,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-241.91640523612813,False
-265.779918732189,True
-265.779918732189,True
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-67.0803587021153,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-96.65354163172105,False
-104.78326490023167,False
-104.78326490023167,False
-89.04947467268143,False
-80.91975140417081,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-80.91975140417081,False
-80.91975140417081,False
-89.04947467268143,False
-79.94556265196256,False
-79.94556265196256,False
-88.07528592047318,False
-88.07528592047318,False
-88.07528592047318,False
-79.94556265196256,False
-88.07528592047318,False
-79.94556265196256,False
-78.27162535690529,False
-78.27162535690529,False
-86.4013486254159,False
-86.4013486254159,False
-78.27162535690529,False
-86.4013486254159,False
-86.4013486254159,False
-78.27162535690529,False
-78.27162535690529,False
-78.27162535690529,False
-86.4013486254159,False
-86.4013486254159,False
-86.4013486254159,False
-86.4013486254159,False
-86.4013486254159,False
-86.4013486254159,False
-86.4013486254159,False
-78.27162535690529,False
-86.4013486254159,False
-78.27162535690529,False
-86.4013486254159,False
-78.27162535690529,False
-86.4013486254159,False
-86.4013486254159,False
-86.4013486254159,False
-78.27162535690529,False
-78.27162535690529,False
-78.27162535690529,False
-78.27162535690529,False
-78.27162535690529,False
-78.27162535690529,False
-78.27162535690529,False
-86.4013486254159,False
-78.27162535690529,False
-78.27162535690529,False
-86.4013486254159,False
-235.80173769560622,False
-235.80173769560622,False
-227.67201442709558,False
-235.80173769560622,False
-227.67201442709558,False
-227.67201442709558,False
-227.67201442709558,False
-235.80173769560622,False
-235.80173769560622,False
-227.67201442709558,False
-235.80173769560622,False
-227.67201442709558,False
-227.67201442709558,False
-235.80173769560622,False
-227.67201442709558,False
-235.80173769560622,False
-235.80173769560622,False
-235.80173769560622,False
-235.80173769560622,False
-235.80173769560622,False
-235.80173769560622,False
-227.67201442709558,False
-227.67201442709558,False
-235.80173769560622,False
-235.80173769560622,False
-235.80173769560622,False
-227.67201442709558,False
-227.67201442709558,False
-235.80173769560622,False
-235.80173769560622,False
-235.80173769560622,False
-235.80173769560622,False
-227.67201442709558,False
-235.80173769560622,False
-227.67201442709558,False
-235.80173769560622,False
-227.67201442709558,False
-227.67201442709558,False
-235.80173769560622,False
-227.67201442709558,False
-227.67201442709558,False
-227.67201442709558,False
-235.80173769560622,False
-235.80173769560622,False
-227.67201442709558,False
-235.80173769560622,False
-227.67201442709558,False
-227.67201442709558,False
-235.80173769560622,False
-235.80173769560622,False
-235.80173769560622,False
-235.80173769560622,False
-227.67201442709558,False
-227.67201442709558,False
-234.5329310561113,False
-234.5329310561113,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-234.5329310561113,False
-242.66265432462194,False
-234.5329310561113,False
-242.66265432462194,False
-242.66265432462194,False
-234.5329310561113,False
-237.8113503926871,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-261.79559140874386,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-265.779918732189,True
-265.779918732189,True
-265.779918732189,True
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-75.21008197062592,False
-89.7752680580263,False
-104.78326490023167,False
-104.78326490023167,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-89.04947467268143,False
-83.58536740615828,False
-83.58536740615828,False
-83.58536740615828,False
-83.58536740615828,False
-83.58536740615828,False
-78.9552378939788,False
-83.58536740615828,False
-83.58536740615828,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-77.28130059892152,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-81.911430111101,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-223.18209591278068,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-226.68168966911182,False
-226.68168966911182,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-228.6930225540181,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-226.68168966911182,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-226.68168966911182,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-226.4605152493565,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-226.68168966911182,False
-231.31181918129133,False
-223.18209591278068,False
-226.68168966911182,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-228.6930225540181,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-226.68168966911182,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-223.18209591278068,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-228.6930225540181,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-231.31181918129133,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-234.5329310561113,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-242.66265432462194,False
-261.79559140874386,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-250.04612850463877,True
-265.779918732189,True
-265.779918732189,True
-265.779918732189,True
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-75.59575557021704,False
-105.16893849982279,False
-105.16893849982279,False
-105.16893849982279,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-89.43514827227254,False
-88.52478184696945,False
-88.52478184696945,False
-88.52478184696945,False
-89.10818330702071,False
-88.52478184696945,False
-83.06075402839481,False
-83.06075402839481,False
-83.06075402839481,False
-88.52478184696945,False
-81.38681673333754,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-81.38681673333754,False
-81.38681673333754,False
-86.85084455191218,False
-80.30122240297209,False
-87.43424601196344,False
-81.38681673333754,False
-81.38681673333754,False
-86.85084455191218,False
-81.38681673333754,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-86.85084455191218,False
-81.38681673333754,False
-86.85084455191218,False
-86.85084455191218,False
-81.38681673333754,False
-81.38681673333754,False
-81.38681673333754,False
-81.38681673333754,False
-80.30122240297209,False
-86.85084455191218,False
-86.85084455191218,False
-81.38681673333754,False
-236.25123362210246,False
-230.7872058035278,False
-230.7872058035278,False
-230.7872058035278,False
-236.25123362210246,False
-230.7872058035278,False
-236.25123362210246,False
-236.25123362210246,False
-236.25123362210246,False
-230.7872058035278,False
-230.7872058035278,False
-230.7872058035278,False
-236.25123362210246,False
-236.25123362210246,False
-230.7872058035278,False
-236.25123362210246,False
-236.25123362210246,False
-230.7872058035278,False
-230.7872058035278,False
-236.25123362210246,False
-236.25123362210246,False
-236.25123362210246,False
-230.7872058035278,False
-230.7872058035278,False
-236.25123362210246,False
-230.7872058035278,False
-230.7872058035278,False
-236.25123362210246,False
-230.7872058035278,False
-230.7872058035278,False
-236.25123362210246,False
-230.7872058035278,False
-230.7872058035278,False
-236.25123362210246,False
-230.7872058035278,False
-230.7872058035278,False
